# AIRGLOW LINE LIST for SKYCORR (Noll et al. 2013)
# based on
# - Hanuschik (2003) and Cosby et al. (2006) UVES line atlas
#   for optical non-OH lines and OH lines with delta v >= 4
#   (scaled to mean intensities of the Patat (2008) FORS1 data set)
# - OH calculations of Rousselot et al. (2000)
#   for Einstein coefficients of Goldman et al. (1998) instead of Mies (1974)
#   (scaled to the measured OH intensities in the optical)
# - O2 bands at 1.27 and 1.58 mum from the HITRAN database for 200 K
#   (scaled to match mean O2/OH band flux ratios of an XSHOOTER NIR data set)
# Meaning of Columns:
# Wavelength: line centres in vacuum and mum
# Flux: unextincted line flux in phot/sm2as2
# Trans: absorption-related transmission at zenith for Cerro Paranal mean
#        conditions
# Different variability classes are indicated:
# Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2
# Flag for roto-vibrational systems (A and B groups defined):
# System: 0: no B groups defined, 1: OH, 2: O2(b-X), 3: O2(a-X)
# Fine classification by two group IDs:
# GroupA: e.g. same electronic states or vibrational transitions
# GroupB: e.g. same rotational upper levels
# For more details: SKYCORR user manual and Noll et al. (2012, A&A 543, A92)
# Wavelength[mum] Flux[phot/sm2as2] Trans[X=1] Type System GroupA GroupB
1.007402   0.3667 0.999825  4  1 24 10                                          
1.007454   0.0001 0.999828  4  1 22  0                                          
1.008518   2.2215 0.999745  4  1 23  2                                          
1.008529   2.2215 0.999767  4  1 23  2                                          
1.009282   0.0073 0.999696  4  1 23  9                                          
1.009284   0.0073 0.999702  4  1 23  9                                          
1.009941   0.0543 0.999774  4  1 23 10                                          
1.009974   0.0543 0.999718  4  1 23 10                                          
1.010632   0.9062 0.999810  4  1 23  3                                          
1.010643   0.9062 0.999812  4  1 23  3                                          
1.012502   0.0534 0.999809  4  1 24  0                                          
1.012549   0.0534 0.999810  4  1 24  0                                          
1.012667   2.6287 0.999801  4  1 23  4                                          
1.012690   2.6287 0.999792  4  1 23  4                                          
1.012842   0.0023 0.999796  4  1 23  0                                          
1.012847   0.0023 0.999794  4  1 23  0                                          
1.013496   0.0967 0.999806  4  1 24  0                                          
1.013499   0.0147 0.999806  4  1 23  0                                          
1.013546   0.0147 0.999806  4  1 23  0                                          
1.013589   0.0967 0.999807  4  1 24  0                                          
1.014570   0.0058 0.999767  4  1 25  0                                          
1.014585   0.0058 0.999775  4  1 25  0                                          
1.014650   0.0348 0.999769  4  1 25  0                                          
1.014668   0.0348 0.999739  4  1 25  0                                          
1.014710   0.0035 0.999678  4  1 25  0                                          
1.014730   0.0035 0.999387  4  1 25  0                                          
1.014889   0.0202 0.999776  4  1 25  0                                          
1.014910   0.0202 0.999785  4  1 25  0                                          
1.014938   0.0007 0.999791  4  1 25  0                                          
1.014947   0.0007 0.999792  4  1 25  0                                          
1.015007   0.0005 0.999796  4  1 25  0                                          
1.015026   0.0005 0.999797  4  1 25  0                                          
1.015169   0.1633 0.999797  4  1 25  0                                          
1.015188   0.1633 0.999797  4  1 25  0                                          
1.015552   0.0892 0.999178  4  1 25  0                                          
1.015570   0.0892 0.997494  4  1 25  0                                          
1.015574   0.8081 0.996251  4  1 23  5                                          
1.015577   0.8081 0.994646  4  1 23  5                                          
1.015761   0.0001 0.999772  4  1 25  0                                          
1.015764   0.0001 0.999773  4  1 25  0                                          
1.015779   0.0000 0.999777  4  1 25  0                                          
